"index","imdb_title_id","title","year","genre","duration","country","director","production_company","budget","total_votes","median_vote","18andunder","under30","under45","males","malesunder18","malesunder30","malesunder45","females","femalesunder18","femalesunder30","femalesunder45"
"138","tt0200027","Riding in Cars with Boys","2001","Biography","132","USA","Penny Marshall","Columbia Pictures",48000000,"25654","7","6.9","6.4","6.3","6.2","6.6","6.2","6.1","6.7","7","6.6","6.6"
"139","tt0200530","Chuck & Buck","2000","Comedy","96","USA","Miguel Arteta","Artisan Entertainment",250000,"5078","7","6.7","6.4","6.5","6.5","6.8","6.4","6.5","6.4","6.2","6.4","6.6"
"140","tt0200550","Coyote Ugly","2000","Comedy","100","USA","David McNally","Jerry Bruckheimer Films",45000000,"102313","6","6","5.5","5.6","5.4","5.5","5.3","5.5","6.2","6.4","6","6"
"141","tt0201394","The Shrink Is In","2001","Comedy","92","USA","Richard Benjamin","Shrink Productions Inc.",6000000,"1388","5","5.4","5.1","5","4.9","4.9","4.9","4.9","5.8","5.9","5.8","6"
"142","tt0201694","Longshot","2001","Action","93","USA","Lionel C. Martin","PearlCam Productions",20300000,"917","2","3.1","2.5","2.9","2.4","2.9","2.1","2.6","3.9","3.9","3.8","4"
"143","tt0202402","Whatever It Takes","2000","Comedy","94","USA","David Raynr","Columbia Pictures",32000000,"9319","6","5.7","5.5","5.2","5.4","5.6","5.4","5.2","5.7","5.7","5.6","5.4"
"144","tt0202470","Rock Star","2001","Drama","105","USA","Stephen Herek","Warner Bros.",57000000,"39332","6","6.5","6.2","6.3","6.3","6.5","6.2","6.2","6.3","6.6","6.2","6.5"
"145","tt0202677","The Way of the Gun","2000","Action","119","USA","Christopher McQuarrie","Artisan Entertainment",8500000,"30575","7","6.8","6.7","6.6","6.7","6.8","6.7","6.6","6.4","6.4","6.5","6.4"
"146","tt0203019","Men of Honor","2000","Biography","129","USA","George Tillman Jr.","Fox 2000 Pictures",32000000,"102376","7","7.6","7.2","7","7.2","7.5","7.1","6.9","7.5","7.7","7.4","7.4"
"147","tt0203230","You Can Count on Me","2000","Drama","111","USA","Kenneth Lonergan","Hart Sharp Entertainment",1200000,"26439","8","7.7","7.5","7.5","7.5","7.7","7.5","7.4","7.3","7.2","7.2","7.6"
"148","tt0203755","One Night at McCool's","2001","Comedy","93","USA","Harald Zwart","October Films",18000000,"27717","6","6.1","6.1","6.2","6.2","6.2","6.2","6.2","5.8","5.9","5.7","6"
"149","tt0203835","The Alternate","2000","Action","95","USA","Sam Firstenberg","Millennium Films",1700000,"697","2","2.8","2.6","3.1","2.9","3.2","2.6","3.2","2","1.5","1.9","2.9"
"150","tt0203940","Spiders","2000","Horror","94","USA","Gary Jones","Cobwebster Corporation",2000000,"2595","4","4.1","3.9","4","3.9","3.8","3.9","4","4.7","6","4.1","3.9"
"151","tt0204137","Animal Factory","2000","Crime","94","USA","Steve Buscemi","Animal Productions LLC",3600000,"12124","7","6.7","6.6","6.4","6.6","6.7","6.6","6.4","6.6","6.6","6.7","6.6"
"152","tt0204175","Boys and Girls","2000","Comedy","94","USA","Robert Iscove","Punch 21 Productions",35000000,"15370","6","5.7","5.3","5.4","5.4","5.7","5.3","5.4","5.5","5.7","5.4","5.3"
"153","tt0204313","Exorcist: The Beginning","2004","Horror","114","USA","Renny Harlin","Morgan Creek Entertainment",80000000,"32132","5","5","5.1","5.3","5.1","5","5.1","5.3","5.2","5.1","5.1","5.4"
"154","tt0204322","Firecracker","2005","Crime","112","USA","Steve Balderson","Dikenga Films",2000000,"878","6","6.2","5.4","4.8","5.3","6.4","5.3","4.8","5.8","5.7","6","5.5"
"155","tt0204350","Poor White Trash","2000","Comedy","85","USA","Michael Addis","Kingsize Entertainment",1200000,"1207","5","5.2","5","5.2","5.1","5.3","4.9","5.2","5","4.8","5.4","4.3"
"156","tt0204626","The Watcher","2000","Crime","97","USA","Joe Charbanic","Lewitt / Eberts Productions",30000000,"24594","5","5.5","5.2","5.4","5.2","5.4","5.2","5.4","5.6","5.7","5.5","5.8"
"157","tt0204933","Camera Obscura","2000","Crime","99","USA","Hamlet Sarkissian","Fish Eye Films",2000000,"138","6","6","3.8","4.2","3.9","7.8","3.4","4.1","5.5","10","6","4.6"
"158","tt0204946","Bring It On","2000","Comedy","98","USA","Peyton Reed","Beacon Communications",11000000,"82574","6","6","5.8","6.1","5.7","5.6","5.6","6","6.4","6.4","6.4","6.5"
"159","tt0206113","Madison","2001","Drama","94","USA","William Bindley","Addison Street Films",13500000,"1161","7","7","6.3","6.4","6.2","6.9","6.1","6.3","7.3","7.3","7.4","6.9"
"160","tt0206275","Save the Last Dance","2001","Drama","112","USA","Thomas Carter","Cort/Madden Productions",13000000,"54697","6","6.3","6.1","6","5.8","5.9","5.7","5.8","6.6","6.6","6.5","6.5"
"161","tt0206314","Joy Ride","2001","Mystery","97","USA","John Dahl","Regency Enterprises",23000000,"61205","7","6.8","6.5","6.5","6.5","6.8","6.5","6.5","6.6","6.7","6.5","6.8"
"162","tt0206420","Woman on Top","2000","Comedy","92","USA","Fina Torres","Fox Searchlight Pictures",8000000,"9623","5","5.5","5.2","5.4","5.2","5.1","5.1","5.3","5.6","5.7","5.5","5.7"
"163","tt0207036","Luck of the Draw","2000","Thriller","101","USA","Luca Bercovici","Blue Rider Pictures",5000000,"572","5","5.4","5.1","5","5.1","5.4","5.1","5.1","4.7","10","5.8","4.4"
"164","tt0207201","What Women Want","2000","Comedy","127","USA","Nancy Meyers","Paramount Pictures",70000000,"183212","7","6.5","6.4","6.4","6.4","6.5","6.4","6.4","6.4","6.5","6.4","6.5"
"165","tt0208988","Get Carter","2000","Action","102","USA","Stephen Kay","Morgan Creek Entertainment",63600000,"31226","5","5.4","5.1","5.1","5.2","5.3","5.1","5.1","5.2","6","5","5.2"
"166","tt0209144","Memento","2000","Mystery","113","USA","Christopher Nolan","Newmarket Capital Group",9000000,"1052890","9","8.5","8.4","8.1","8.5","8.6","8.5","8.2","8.2","8.3","8.2","8"
"167","tt0209163","The Mummy Returns","2001","Action","130","USA","Stephen Sommers","Universal Pictures",98000000,"288134","7","6.5","6.2","6.4","6.3","6.4","6.2","6.3","6.7","6.8","6.6","6.8"
"168","tt0210075","Girlfight","2000","Drama","110","USA","Karyn Kusama","Green/Renzi",1000000,"9062","7","6.8","6.7","6.6","6.6","6.6","6.5","6.6","7.1","7.2","7.1","6.9"
"169","tt0210094","Happy Campers","2001","Comedy","94","USA","Daniel Waters","DiNovi Pictures",15000000,"2538","6","5.9","5.5","5.2","5.4","5.7","5.5","5.1","5.8","6.4","5.6","5.8"
"170","tt0210223","Legend of the Phantom Rider","2002","Action","100","USA","Alex Erkiletian","Rolle's Range Farm Productions",1600000,"191","6","5.3","5.2","4.6","4.9","5.5","5.3","4.6","3.7","5","4","3"
"171","tt0210299","Songcatcher","2000","Drama","109","USA","Maggie Greenwald","ErgoArts",1800000,"3095","8","7","6.9","7.4","7","6.4","6.7","7.2","7.6","7.7","7.3","7.9"
"172","tt0210616","Center Stage","2000","Drama","115","USA","Nicholas Hytner","Columbia Pictures",29000000,"17770","7","6.8","6.6","6.4","6","6.1","5.9","6.1","7.1","7","7.1","7"
"173","tt0210945","Remember the Titans","2000","Biography","113","USA","Boaz Yakin","Jerry Bruckheimer Films",30000000,"187326","8","7.9","7.7","7.5","7.7","7.9","7.7","7.5","8","8.1","7.9","7.9"
"174","tt0210953","Road Dogz","2002","Crime","91","USA","Alfredo Ramos","Shooting Star Pictures",200000,"231","6","6.5","5.7","5.4","5.5","6.6","5.6","5.2","6","7","6.4","6.5"
"175","tt0211661","Terror Tract","2000","Comedy","96","USA","Lance W. Dreesen","Giant Leap Entertainment",1000000,"1589","6","5.9","6.1","6.1","6","6.1","6","5.9","6.2","5.3","6.1","6.8"
"176","tt0211933","Awake","2007","Crime","84","USA","Joby Harold","The Weinstein Company",8600000,"70300","7","6.7","6.5","6.3","6.5","6.6","6.5","6.3","6.7","6.9","6.6","6.3"
"177","tt0212338","Meet the Parents","2000","Comedy","108","USA","Jay Roach","Universal Pictures",55000000,"296907","7","7","7","6.9","7","7","7","6.9","6.8","6.8","6.8","6.9"
"178","tt0212346","Miss Congeniality","2000","Action","109","USA","Donald Petrie","Castle Rock Entertainment",45000000,"174074","6","6.4","6","6.3","5.9","6","5.8","6.2","6.8","6.8","6.7","6.9"
"179","tt0212879","Citizen Toxie: The Toxic Avenger IV","2000","Action","109","USA","Lloyd Kaufman","Cineguild Entertainment Group",500000,"4888","7","6.3","6.3","5.5","6.2","6.3","6.3","5.5","5.9","6.1","5.7","5.7"
"180","tt0212974","Groove","2000","Drama","86","USA","Greg Harrison","415 Productions",500000,"3892","7","6.5","6.7","6.2","6.6","6.5","6.7","6.1","6.6","6.6","6.6","6.6"
"181","tt0213149","Pearl Harbor","2001","Action","183","USA","Michael Bay","Touchstone Pictures",140000000,"297604","6","6.6","6","5.8","6.1","6.5","5.9","5.8","6.8","7.3","6.5","6.3"
"182","tt0213446","The Amati Girls","2000","Drama","91","USA","Anne De Salvo","Fox Family Channel",6000000,"323","4","3.6","4.9","5.6","4.7","2.8","4.5","5.1","6.7","5.5","7.1","6.6"
"183","tt0213790","The Ladies Man","2000","Comedy","84","USA","Reginald Hudlin","Broadway Pictures",24000000,"12009","5","5.4","5.2","4.8","5.2","5.4","5.3","4.8","4.8","5","4.8","4.9"
"184","tt0214277","Very Mean Men","2000","Comedy","93","USA","Tony Vitale","Baio / White Productions",4500000,"142","7","6.4","6.2","5.1","5.8","7","6.2","5.4","5.7","6.2","7.8","1"
"185","tt0214757","Held for Ransom","2000","Thriller","88","USA","Lee Stanley","Emmett/Furla/Oasis Films (EFO Films)",5000000,"440","5","5.9","4.2","5","4.7","5.8","4.2","5.1","4.2","8.5","3.9","4.5"
"186","tt0215129","Road Trip","2000","Adventure","93","USA","Todd Phillips","DreamWorks",16000000,"150786","7","6.5","6.5","6.2","6.5","6.5","6.5","6.2","6","6.1","5.9","6"
"187","tt0215135","Route 666","2001","Action","86","USA","William Wesley","Lions Gate Films",2300000,"2999","4","4.4","4.3","4.5","4.3","4.4","4.3","4.5","4.8","4.7","4.8","4.9"
"188","tt0215545","Bamboozled","2000","Comedy","135","USA","Spike Lee","New Line Cinema",10000000,"9651","7","6.6","6.5","6.2","6.4","6.6","6.5","6.2","6.7","6.7","6.8","6.4"
"189","tt0216772","Turn It Up","2000","Crime","86","USA","Robert Adetuyi","MadGuy Films",13000000,"1103","4","4.7","4.1","4","4.2","4.8","4.1","3.9","4.5","3.7","4.4","5.5"
"190","tt0217031","Second to Die","2002","Thriller","89","USA","Brad Marlowe","Second to Die, L.P.",2000000,"306","5","8.7","5.7","5.1","5.2","6.9","5.4","4.9","7.4","9.7","6.9","5.8"
"191","tt0217107","Trois","2000","Romance","93","USA","Rob Hardy","Rainforest Films",200000,"576","4","4.2","3.8","4.3","3.9","3.7","3.6","4.3","4.7","4.7","4.6","4.4"
"192","tt0217630","Loser","2000","Comedy","98","USA","Amy Heckerling","Branti Film Productions",20000000,"25660","5","5.7","5.2","5.2","5.3","5.7","5.1","5.2","5.4","5.7","5.3","5.5"
"193","tt0217756","Ready to Rumble","2000","Comedy","107","USA","Brian Robbins","Bel Air Entertainment",24000000,"13065","6","5.9","5.3","5","5.4","5.9","5.3","5","5.4","5.8","5.2","5.3"
"194","tt0217869","Unbreakable","2000","Drama","106","USA","M. Night Shyamalan","Touchstone Pictures",75000000,"364522","7","7.4","7.2","7.2","7.3","7.4","7.3","7.2","7","7.1","7","7.1"
"195","tt0218182","An Everlasting Piece","2000","Comedy","103","USA","Barry Levinson","Baltimore Spring Creek Productions",14000000,"1517","7","6.6","6.3","6.3","6.2","6.5","6.2","6.2","7.1","7","7.1","6.9"
"196","tt0218619","Soul Survivors","2001","Horror","84","USA","Stephen Carpenter","Lost Soul Productions",17000000,"7991","4","4","3.8","4.1","3.8","3.7","3.7","4","4.4","4.4","4.4","4.6"
"197","tt0218625","The St. Francisville Experiment","2000","Horror","79","USA","Ted Nicolaou","The Kushner-Locke Company",250000,"1445","4","4.2","4.3","4","4.1","4.2","4.2","3.9","4.3","4.4","4.6","4.2"
"198","tt0218817","Antitrust","2001","Action","105","USA","Peter Howitt","Metro-Goldwyn-Mayer (MGM)",30000000,"27685","6","6.2","6.1","6","6.1","6.2","6.1","6","6.2","6.2","6.1","6.4"
"199","tt0218839","Best in Show","2000","Comedy","90","USA","Christopher Guest","Castle Rock Entertainment",10000000,"51954","8","7.4","7.4","7.5","7.4","7.4","7.4","7.4","7.5","7.3","7.5","7.8"
"200","tt0218967","The Family Man","2000","Comedy","125","USA","Brett Ratner","Universal Pictures",60000000,"98243","7","6.8","6.7","6.8","6.8","6.9","6.7","6.7","6.7","6.7","6.6","6.9"
"201","tt0219636","Dancing in September","2000","Drama","107","USA","Reggie Rock Bythewood","HBO Films",850000,"394","7","6.2","6.3","6","6","6.8","6.3","5.7","6.7","6.5","6.3","7.1"
"202","tt0219653","Dracula 2000","2000","Action","99","USA","Patrick Lussier","Dimension Films",54000000,"30830","5","4.9","4.7","5.1","4.7","4.7","4.6","5","5.3","5.3","5.2","5.7"
"203","tt0219699","The Gift","2000","Drama","112","USA","Sam Raimi","Lakeshore Entertainment",10000000,"59870","7","6.6","6.6","6.8","6.6","6.6","6.5","6.8","6.8","6.7","6.8","7.2"
"204","tt0219854","The Kid","2000","Comedy","104","USA","Jon Turteltaub","Chester Films Inc.",65000000,"38604","6","6.2","6","6.1","6","6.1","5.9","6","6.3","6.4","6.2","6.7"
"205","tt0219965","Bandits","2001","Comedy","123","USA","Barry Levinson","Metro-Goldwyn-Mayer (MGM)",75000000,"63044","7","6.7","6.5","6.5","6.5","6.7","6.5","6.4","6.7","6.8","6.6","6.8"
"206","tt0220100","Timecode","2000","Drama","97","USA","Mike Figgis","Screen Gems",5000000,"6276","7","6.3","6.2","5.8","6.1","6.3","6.2","5.7","6.1","6.3","6.1","6"
"207","tt0220506","Halloween: Resurrection","2002","Horror","94","USA","Rick Rosenthal","Dimension Films",13000000,"35188","4","4","4","4.2","4","3.9","3.9","4.2","4.5","4.4","4.4","4.8"
"208","tt0221027","Blow","2001","Biography","124","USA","Ted Demme","Apostle",53000000,"227875","8","7.7","7.6","7.2","7.6","7.8","7.6","7.2","7.5","7.7","7.4","7.3"
"209","tt0221074","Christmas in the Clouds","2001","Comedy","96","USA","Kate Montgomery","Random Ventures",3000000,"652","7","6.2","6.1","6.8","6.4","6.5","6.1","6.6","6.5","5.3","6.1","7"
"210","tt0221197","G-Men from Hell","2000","Action","98","USA","Christopher Coppola","Dark Horse Entertainment",6000000,"318","5","2.7","4.7","5","4.6","2.5","4.7","5","5","6.5","10","5"
"211","tt0221218","The Glass House","2001","Crime","106","USA","Daniel Sackheim","Columbia Pictures",30000000,"30264","6","6","5.7","5.9","5.7","5.9","5.6","5.9","5.9","6.1","5.8","6"
"212","tt0222167","Lucky 13","2005","Comedy","95","USA","Chris Hall","Cooper/Hall Films",1200000,"993","5","4.5","4.5","4.6","4.6","4.4","4.6","4.6","4.4","4.6","4.2","4.7"
"213","tt0222705","All Over Again","2001","Drama","99","USA","Cleve Nettles","Second Image Studios Inc.",1000000,"108","5","6.5","4.2","5.6","5.1","5","3.4","5.5","6.7","8","6.1","8.2"
"214","tt0222850","The Broken Hearts Club: A Romantic Comedy","2000","Comedy","94","USA","Greg Berlanti","Banner Entertainment",1000000,"6857","7","6.8","6.8","7.1","6.9","6.8","6.8","7.1","6.9","6.6","6.8","7.1"
"215","tt0223897","Pay It Forward","2000","Drama","123","USA","Mimi Leder","Warner Bros.",40000000,"108471","7","7.4","7.1","7","7.1","7.3","7","6.9","7.5","7.7","7.4","7.4"
"216","tt0224025","Roomies","2004","Comedy","88","USA","Oliver Robins","Roomies The Movie",400000,"992","4","4.3","4.1","3.9","4","4.2","4.1","3.9","4.5","4.5","4.6","4"
"217","tt0225071","Angel Eyes","2001","Drama","102","USA","Luis Mandoki","Franchise Pictures",53000000,"21555","6","5.8","5.5","5.8","5.5","5.7","5.4","5.7","5.8","6","5.6","6.1"
"218","tt0226935","Chelsea Walls","2001","Drama","109","USA","Ethan Hawke","Chelsea Walls Inc.",100000,"1895","5","5.7","5.3","5","5.1","4.6","5.3","4.8","5.6","7","5.1","6"
"219","tt0227005","Made","2001","Comedy","95","USA","Jon Favreau","Artisan Entertainment",5000000,"16520","7","6.4","6.4","6.2","6.4","6.4","6.4","6.2","6.1","5.8","6.1","6.1"
"220","tt0227538","Spy Kids","2001","Action","88","USA","Robert Rodriguez","Dimension Films",35000000,"101956","6","5.6","5.1","5.7","5.3","5.5","5.1","5.7","5.7","5.9","5.3","6"
"221","tt0228277","Everything Put Together","2000","Drama","87","USA","Marc Forster","Furst Films",100000,"638","7","5.8","6.3","6.2","6.2","5.7","6.3","6.1","6.5","6.9","6.4","6.7"
"222","tt0228333","Ghosts of Mars","2001","Action","98","USA","John Carpenter","Screen Gems",28000000,"48965","5","4.9","4.8","5.1","4.9","4.9","4.8","5","5","4.9","4.9","5.4"
"223","tt0228750","Proof of Life","2000","Action","135","USA","Taylor Hackford","Castle Rock Entertainment",65000000,"53376","6","6.5","6.2","6.3","6.2","6.5","6.2","6.3","6.3","6.6","6.2","6.4"
"224","tt0229260","Book of Shadows: Blair Witch 2","2000","Adventure","90","USA","Joe Berlinger","Artisan Entertainment",15000000,"34360","4","3.6","4","4.1","3.9","3.5","4","4.1","4.1","3.8","4.2","4.2"
"225","tt0230011","Atlantis: The Lost Empire","2001","Animation","95","USA","Gary Trousdale","Walt Disney Feature Animation",120000000,"95046","7","7","6.7","6.5","6.8","6.9","6.6","6.5","7.2","7.4","6.8","6.7"
"226","tt0230838","Sweet November","2001","Drama","119","USA","Pat O'Connor","Warner Bros.",40000000,"81690","7","7","6.7","6.3","6.7","6.9","6.7","6.2","6.8","7","6.7","6.4"
"227","tt0232657","Sleepy Hollow High","2000","Horror","90","USA","Chris Arth","Scorpio Pictures",16500,"244","2","3","2.9","2.4","2.6","2.1","2.7","2.3","4.7","5.6","3.7","5.5"
"228","tt0233142","3000 Miles to Graceland","2001","Action","125","USA","Demian Lichtenstein","Franchise Pictures",62000000,"42225","6","6.1","6","6","6","6.1","6","6","6","6.1","5.9","5.9"
"229","tt0233481","Cookers","2001","Drama","96","USA","Dan Mintz","Pacesetter Productions International",5,"776","6","6.5","5.6","5.6","5.6","6.4","5.6","5.5","6.1","6.7","5.6","6.6"
"230","tt0234215","The Matrix Reloaded","2003","Action","138","USA","Lana Wachowski","Warner Bros.",150000000,"488119","7","7.3","7.1","7","7.2","7.3","7.2","7","7","7.2","6.9","7.1"
"231","tt0234354","Novocaine","2001","Comedy","95","USA","David Atkins","Artisan Entertainment",8000000,"10390","6","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.9","5.8","5.9"
"232","tt0234829","Summer Catch","2001","Comedy","104","USA","Michael Tollin","Warner Bros.",34000000,"14654","5","5.3","4.9","5.3","5","5.3","4.9","5.2","5","5.3","4.8","5.3"
"233","tt0235048","Wicked Spring","2002","Drama","102","USA","Kevin R. Hershberger","LionHeart FilmWorks",500000,"727","2","5","5.9","5.8","5.6","5","5.9","5.6","6.2","4","5","6.6"
"234","tt0235252","Calling Bobcat","2000","Comedy","91","USA","Paul Kermizian","Six Hundred Films",230000,"101","5","3","5.9","3.4","4.7","4","6","3.3","2.9","2","2.4","4"
"235","tt0235737","The Salton Sea","2002","Crime","103","USA","D.J. Caruso","Castle Rock Entertainment",18000000,"28791","7","7.1","7.1","7","7.1","7.1","7.1","7","7.1","7.1","7.2","7"
"236","tt0237572","The Pledge","2001","Crime","124","USA","Sean Penn","Morgan Creek Entertainment",35000000,"50907","7","6.9","6.7","6.9","6.8","6.9","6.7","6.9","6.7","6.7","6.6","7.1"
"237","tt0237706","The Sculptress","2000","Horror","101","USA","Ian Merrick","A Plus Entertainment",3000000,"179","3","2.8","3.7","3.7","3.6","2","3.7","3.5","4","5.5","3.8","4.4"
"238","tt0238247","God's Army","2000","Drama","108","USA","Richard Dutcher","Zion Films",300000,"990","7","6.6","6.4","5.9","6.3","6.6","6.3","5.9","7.1","7.6","7.2","6.3"
"239","tt0238380","Equilibrium","2002","Action","107","USA","Kurt Wimmer","Dimension Films",20000000,"299984","8","7.4","7.5","7.1","7.4","7.4","7.5","7.1","7.6","7.5","7.6","7.5"
"240","tt0238552","Replicant","2001","Action","100","USA","Ringo Lam","Millennium Films",17000000,"13081","6","5.8","5.3","5.2","5.3","5.8","5.3","5.1","5.6","6","5.4","5.9"
"241","tt0238924","The Dangerous Lives of Altar Boys","2002","Comedy","104","USA","Peter Care","Egg Pictures",12000000,"12793","7","7.3","7","6.7","6.9","7.2","7","6.7","7.2","7.4","7.2","6.7"
"242","tt0238948","Double Take","2001","Action","88","USA","George Gallo","Kumbaya Productions Inc.",24000000,"7840","6","5.8","5.4","5.1","5.3","5.7","5.4","5","5.9","6.3","5.7","6.2"
